Date,EUR Curncy,DXY Curncy,GOLDS Comdty,USGG2YR Index,USGG5YR Index,USGG10YR Index,USGG30YR Index,GTEUR10Y Govt,GTEUR30Y Govt,CPI YOY Index,EACPI Index,FEDL01 Index,ECBRON Index,GDP CYOY Index,EHGDEUY Index,GOLDS Comdty,SPX Index,SX5E Index,UKX Index,CAC Index,DAX Index,Return
5/26/2020,1.0982,98.908,1710.58,0.1717,0.3478,0.6965,1.4446,-0.431,0.009,0.3,105.43,0.05,0.46,1.2,1.6,1710.58,2991.77,2999.22,6067.76,4606.24,11504.65,0.002185394
5/27/2020,1.1006,99.062,1709.47,0.1799,0.3478,0.6819,1.4399,-0.415,0.023,0.3,105.43,0.05,0.46,1.2,1.6,1709.47,3036.13,3051.08,6144.25,4688.74,11657.69,0.006451027
5/28/2020,1.1077,98.383,1718.33,0.1701,0.3384,0.69,1.4519,-0.42,0.027,0.3,105.43,0.05,0.46,1.2,1.6,1718.33,3029.73,3094.47,6218.79,4771.39,11781.13,0.002166652
5/29/2020,1.1101,98.344,1730.27,0.1603,0.3036,0.6526,1.4064,-0.449,0,0.3,105.43,0.05,0.46,1.2,1.6,1730.27,3044.31,3050.2,6076.6,4695.44,11586.85,0.003152869
6/1/2020,1.1136,97.83,1739.55,0.1564,0.3052,0.6591,1.4506,-0.404,0.079,0.1,105.33,0.05,0.46,1.2,1.6,1739.55,3055.73,3077.92,6166.42,4762.78,11586.85,0.003053161
6/2/2020,1.117,97.673,1727.7,0.1623,0.3179,0.6852,1.4873,-0.417,0.061,0.1,105.33,0.06,0.46,1.2,1.6,1727.7,3080.82,3159.02,6220.14,4858.97,12021.28,0.005640107
6/3/2020,1.1233,97.276,1699.67,0.19,0.3655,0.7458,1.5305,-0.356,0.119,0.1,105.33,0.06,0.46,1.2,1.6,1699.67,3122.87,3269.59,6382.41,5022.38,12487.36,0.009347458
6/4/2020,1.1338,96.677,1714.01,0.194,0.4084,0.8234,1.6318,-0.323,0.191,0.1,105.33,0.06,0.46,1.2,1.6,1714.01,3112.35,3261.67,6341.44,5011.98,12430.56,-0.004057153
6/5/2020,1.1292,96.937,1685.06,0.2062,0.463,0.8951,1.6656,-0.278,0.254,0.1,105.33,0.07,0.46,1.2,1.6,1685.06,3193.93,3384.29,6484.3,5197.79,12847.68,0.000177117
6/8/2020,1.1294,96.618,1698.53,0.2261,0.4471,0.8752,1.6417,-0.32,0.2,0.1,105.33,0.07,0.46,1.2,1.6,1698.53,3232.39,3366.29,6472.59,5175.52,12819.59,0.004072959
6/9/2020,1.134,96.324,1715.33,0.2024,0.4009,0.8253,1.5758,-0.311,0.19,0.1,105.33,0.07,0.46,1.2,1.6,1715.33,3207.18,3320.71,6335.72,5095.11,12617.99,0.002998236
6/10/2020,1.1374,95.959,1738.7,0.1667,0.315,0.7263,1.5063,-0.333,0.149,0.1,105.33,0.08,0.46,1.2,1.6,1738.7,3190.14,3293.71,6329.13,5053.42,12530.16,-0.006593986
6/11/2020,1.1299,96.733,1727.7,0.1967,0.323,0.669,1.4019,-0.415,0.059,0.1,105.33,0.08,0.46,1.2,1.6,1727.7,3002.1,3144.57,6076.7,4815.6,11970.29,-0.003805647
6/12/2020,1.1256,97.319,1730.75,0.193,0.3279,0.7034,1.4568,-0.441,0.042,0.1,105.33,0.08,0.46,1.2,1.6,1730.75,3041.31,3153.74,6105.18,4839.26,11949.28,0.005952381
6/15/2020,1.1323,96.706,1725.16,0.189,0.3423,0.7215,1.4608,-0.448,0.035,0.1,105.33,0.09,0.46,1.2,1.6,1725.16,3066.59,3136.4,6064.7,4815.72,11911.35,-0.005210633
6/16/2020,1.1264,96.958,1726.53,0.1992,0.3439,0.7528,1.5431,-0.428,0.053,0.1,105.33,0.09,0.46,1.2,1.6,1726.53,3124.74,3242.65,6242.79,4952.46,12315.66,-0.001775568
6/17/2020,1.1244,97.158,1726.95,0.1952,0.344,0.738,1.5295,-0.396,0.052,0.1,105.33,0.09,0.46,1.2,1.6,1726.95,3113.49,3267.26,6253.25,4995.97,12382.14,-0.003468517
6/18/2020,1.1205,97.421,1722.93,0.1933,0.3328,0.7084,1.4816,-0.41,0.017,0.1,105.33,0.09,0.46,1.2,1.6,1722.93,3115.34,3249.9,6224.07,4958.75,12281.53,-0.002409639
6/19/2020,1.1178,97.623,1743.87,0.1855,0.3266,0.6937,1.4582,-0.418,0.016,0.1,105.33,0.09,0.46,1.2,1.6,1743.87,3097.74,3269.1,6292.6,4979.45,12330.76,0.0074253
6/22/2020,1.1261,97.039,1754.43,0.1917,0.3394,0.7085,1.4642,-0.44,0.007,0.1,105.33,0.08,0.46,1.2,1.6,1754.43,3117.86,3241.69,6244.62,4948.7,12262.97,0.004173697
6/23/2020,1.1308,96.646,1768.41,0.1857,0.3299,0.7118,1.4917,-0.409,0.072,0.1,105.33,0.08,0.46,1.2,1.6,1768.41,3131.29,3298.83,6320.12,5017.68,12523.76,-0.005040679
6/24/2020,1.1251,97.148,1761.17,0.1876,0.3155,0.679,1.4291,-0.443,0.007,0.1,105.33,0.08,0.46,1.2,1.6,1761.17,3050.33,3196.12,6123.69,4871.36,12093.94,-0.002933073
6/25/2020,1.1218,97.429,1763.79,0.1857,0.332,0.6856,1.4344,-0.471,-0.035,0.1,105.33,0.08,0.46,1.2,1.6,1763.79,3083.76,3218.91,6147.14,4918.58,12177.87,8.91E-05
6/26/2020,1.1219,97.433,1771.29,0.1661,0.302,0.6413,1.3701,-0.483,-0.044,0.1,105.33,0.08,0.46,1.2,1.6,1771.29,3009.05,3204.17,6159.3,4909.64,12089.39,0.002050094
6/29/2020,1.1242,97.536,1772.82,0.1485,0.2736,0.6234,1.3734,-0.472,-0.023,0.1,105.33,0.08,0.46,1.2,1.6,1772.82,3053.24,3232.02,6225.77,4945.46,12232.12,-0.000711617
6/30/2020,1.1234,97.391,1780.96,0.1485,0.2878,0.6561,1.4107,-0.456,0.003,0.6,105.69,0.08,0.46,-7.5,1.6,1780.96,3100.29,3234.07,6169.74,4935.99,12310.93,0.001513263
7/1/2020,1.1251,97.196,1770.09,0.1603,0.3115,0.6758,1.4232,-0.396,0.055,0.6,105.69,0.08,0.46,-7.5,1.6,1770.09,3115.86,3228.45,6157.96,4926.94,12260.57,-0.001066572
7/2/2020,1.1239,97.317,1775.38,0.1526,0.2958,0.6693,1.4272,-0.43,0.027,0.6,105.69,0.09,0.46,-7.5,1.6,1775.38,3130.01,3320.09,6240.36,5049.38,12608.46,0.000800783
7/3/2020,1.1248,97.172,1775.95,0.1526,0.2958,0.6693,1.4272,-0.434,0.026,0.6,105.69,0.09,0.46,-7.5,1.6,1775.95,3130.01,3294.38,6157.3,5007.14,12528.18,0.005423186
7/6/2020,1.1309,96.725,1784.68,0.1566,0.3022,0.6759,1.4392,-0.434,0.027,0.6,105.69,0.09,0.46,-7.5,1.6,1784.68,3179.72,3350.03,6285.94,5081.51,12733.45,-0.00309488
7/7/2020,1.1274,96.881,1794.86,0.1567,0.2864,0.6397,1.3748,-0.43,0.014,0.6,105.69,0.09,0.46,-7.5,1.6,1794.86,3145.32,3321.56,6189.9,5043.73,12616.8,0.004967181
7/8/2020,1.133,96.428,1808.89,0.1587,0.3007,0.6644,1.3996,-0.441,-0.012,0.6,105.69,0.09,0.46,-7.5,1.6,1808.89,3169.94,3286.09,6156.16,4981.13,12494.81,-0.003971756
7/9/2020,1.1285,96.7,1803.55,0.1508,0.2832,0.6135,1.3134,-0.464,-0.038,0.6,105.69,0.09,0.46,-7.5,1.6,1803.55,3152.05,3261.17,6049.62,4921.01,12489.46,0.001329198
7/10/2020,1.13,96.652,1798.7,0.1529,0.3055,0.6447,1.3359,-0.469,-0.045,0.6,105.69,0.09,0.46,-7.5,1.6,1798.7,3185.04,3296.22,6095.41,4970.48,12633.71,0.003893805
7/13/2020,1.1344,96.464,1802.76,0.1509,0.2849,0.6184,1.3077,-0.419,0.008,0.6,105.69,0.09,0.46,-7.5,1.6,1802.76,3155.22,3350,6176.19,5056.23,12799.97,0.00493653
7/14/2020,1.14,96.259,1809.36,0.157,0.2897,0.6233,1.3109,-0.448,-0.033,0.6,105.69,0.09,0.46,-7.5,1.6,1809.36,3197.52,3321.39,6179.75,5007.46,12697.36,0.001052632
7/15/2020,1.1412,96.081,1810.29,0.155,0.2881,0.6299,1.3321,-0.446,-0.027,0.6,105.69,0.1,0.46,-7.5,1.6,1810.29,3226.56,3378.21,6292.65,5108.98,12930.98,-0.002453558
7/16/2020,1.1384,96.346,1797.16,0.145,0.2754,0.6168,1.3083,-0.468,-0.027,0.6,105.69,0.1,0.46,-7.5,1.6,1797.16,3215.57,3365.35,6250.69,5085.28,12874.97,0.003865074
7/17/2020,1.1428,95.942,1810.42,0.1451,0.2834,0.6266,1.3289,-0.45,-0.006,0.6,105.69,0.09,0.46,-7.5,1.6,1810.42,3224.73,3365.6,6290.3,5069.42,12919.61,0.001750088
7/20/2020,1.1448,95.832,1817.77,0.1472,0.2787,0.6102,1.3116,-0.462,-0.027,0.6,105.69,0.1,0.46,-7.5,1.6,1817.77,3251.84,3388.34,6261.52,5093.18,13046.92,0.006900769
7/21/2020,1.1527,95.117,1841.91,0.1411,0.2643,0.6004,1.309,-0.462,-0.026,0.6,105.69,0.1,0.46,-7.5,1.6,1841.91,3257.3,3405.35,6269.73,5104.28,13171.83,0.003730372
7/22/2020,1.157,94.988,1871.41,0.1492,0.2739,0.5971,1.293,-0.492,-0.064,0.6,105.69,0.09,0.46,-7.5,1.6,1871.41,3276.02,3370.76,6207.1,5037.12,13104.25,0.002247191
7/23/2020,1.1596,94.692,1887.44,0.1513,0.2707,0.5774,1.2311,-0.482,-0.06,0.6,105.69,0.09,0.46,-7.5,1.6,1887.44,3235.66,3371.74,6211.44,5033.76,13103.39,0.005174198
7/24/2020,1.1656,94.435,1902.02,0.1473,0.2756,0.5888,1.2293,-0.449,-0.031,0.6,105.69,0.09,0.46,-7.5,1.6,1902.02,3215.63,3310.89,6123.82,4956.43,12838.06,0.008236102
7/27/2020,1.1752,93.668,1942.24,0.1514,0.2852,0.6151,1.2601,-0.493,-0.081,0.6,105.69,0.1,0.46,-7.5,1.6,1942.24,3239.41,3302.84,6104.88,4939.62,12838.66,-0.003063308
7/28/2020,1.1716,93.696,1958.43,0.1387,0.2642,0.579,1.2168,-0.509,-0.097,0.6,105.69,0.1,0.46,-7.5,1.6,1958.43,3218.44,3303.56,6129.26,4928.94,12835.28,0.006486856
7/29/2020,1.1792,93.453,1970.79,0.1309,0.2516,0.5741,1.2362,-0.501,-0.081,0.6,105.69,0.1,0.46,-7.5,1.6,1970.79,3258.44,3300.16,6131.46,4958.74,12822.26,0.004664179
7/30/2020,1.1847,93.021,1956.64,0.1172,0.2311,0.5462,1.2068,-0.543,-0.131,0.6,105.69,0.1,0.46,-7.5,1.6,1956.64,3246.22,3208.2,5989.99,4852.94,12379.65,-0.005824259
7/31/2020,1.1778,93.349,1975.86,0.1054,0.2044,0.5282,1.1925,-0.525,-0.104,1,105.32,0.1,0.46,-7.5,1.6,1975.86,3271.12,3174.32,5897.76,4783.69,12313.36,-0.001358465
8/3/2020,1.1762,93.542,1976.98,0.1093,0.2185,0.5543,1.2318,-0.524,-0.102,1,105.32,0.1,0.46,-7.5,1.6,1976.98,3294.61,3248.28,6032.85,4875.93,12646.98,0.003485802
8/4/2020,1.1803,93.382,2019.21,0.1073,0.1902,0.5069,1.1857,-0.553,-0.143,1,105.32,0.1,0.46,-7.5,1.6,2019.21,3306.51,3254.29,6036,4889.52,12600.87,0.005083453
8/5/2020,1.1863,92.868,2038.12,0.1171,0.2232,0.5477,1.2217,-0.507,-0.094,1,105.32,0.1,0.46,-7.5,1.6,2038.12,3327.77,3268.38,6104.72,4933.34,12660.25,0.00118014
8/6/2020,1.1877,92.788,2063.54,0.1151,0.2137,0.5362,1.1981,-0.532,-0.118,1,105.32,0.1,0.46,-7.5,1.6,2063.54,3349.16,3240.39,6026.94,4885.13,12591.68,-0.007577671
8/7/2020,1.1787,93.435,2035.55,0.129,0.231,0.564,1.2336,-0.51,-0.095,1,105.32,0.1,0.46,-7.5,1.6,2035.55,3351.28,3252.65,6032.18,4889.52,12674.88,-0.004157122
8/10/2020,1.1738,93.582,2027.34,0.131,0.2358,0.5755,1.2538,-0.528,-0.108,1,105.32,0.1,0.46,-7.5,1.6,2027.34,3360.47,3259.71,6050.59,4909.51,12687.53,0.000170387
8/11/2020,1.174,93.628,1911.89,0.1489,0.2754,0.6415,1.329,-0.479,-0.047,1,105.32,0.1,0.46,-7.5,1.6,1911.89,3333.69,3332.12,6154.34,5027.99,12946.89,0.003747871
8/12/2020,1.1784,93.443,1915.83,0.1609,0.3039,0.6747,1.3738,-0.449,-0.006,1,105.32,0.1,0.46,-7.5,1.6,1915.83,3380.35,3363.18,6280.12,5073.31,13058.63,0.002545825
8/13/2020,1.1814,93.335,1953.71,0.1629,0.3215,0.7208,1.4277,-0.414,0.025,1,105.32,0.1,0.46,-7.5,1.6,1953.71,3373.43,3342.85,6185.62,5042.38,12993.71,0.002370069
8/14/2020,1.1842,93.096,1945.12,0.145,0.2945,0.7094,1.4471,-0.423,0.014,1,105.32,0.1,0.46,-7.5,1.6,1945.12,3372.85,3305.05,6090.04,4962.93,12901.34,0.002364465
8/17/2020,1.187,92.851,1985.3,0.1511,0.2882,0.6882,1.4341,-0.453,-0.017,1,105.32,0.1,0.46,-7.5,1.6,1985.3,3381.99,3305.85,6127.44,4971.94,12920.66,0.005139006
8/18/2020,1.1931,92.271,2002.44,0.1431,0.277,0.6687,1.3955,-0.464,-0.029,1,105.32,0.09,0.46,-7.5,1.6,2002.44,3389.78,3289.64,6076.62,4938.06,12881.76,-0.00779482
8/19/2020,1.1838,92.887,1928.98,0.1391,0.2834,0.6801,1.4238,-0.474,-0.039,1,105.32,0.09,0.46,-7.5,1.6,1928.98,3374.85,3317.62,6111.98,4977.23,12977.33,0.001858422
8/20/2020,1.186,92.793,1947.26,0.1411,0.2723,0.6509,1.3833,-0.497,-0.075,1,105.32,0.09,0.46,-7.5,1.6,1947.26,3385.51,3273.98,6013.34,4911.24,12830,-0.005311973
8/21/2020,1.1797,93.247,1940.48,0.1432,0.2643,0.6282,1.3407,-0.509,-0.079,1,105.32,0.09,0.46,-7.5,1.6,1940.48,3397.16,3259.75,6001.89,4896.33,12764.8,-0.000762906
8/24/2020,1.1788,93.298,1928.88,0.1513,0.2819,0.6542,1.3559,-0.492,-0.059,1,105.32,0.09,0.46,-7.5,1.6,1928.88,3431.28,3331.74,6104.73,5007.89,13066.54,0.003987106
8/25/2020,1.1835,93.019,1928.18,0.1493,0.2931,0.6835,1.3935,-0.433,0.006,1,105.32,0.09,0.46,-7.5,1.6,1928.18,3443.62,3329.71,6037.01,5008.27,13061.62,-0.000422476
8/26/2020,1.183,93.006,1954.46,0.1504,0.2852,0.6884,1.4135,-0.417,0.031,1,105.32,0.09,0.46,-7.5,1.6,1954.46,3478.73,3356.76,6045.6,5048.43,13190.15,-0.000676247
8/27/2020,1.1822,93.001,1929.54,0.1583,0.313,0.7522,1.5096,-0.408,0.057,1,105.32,0.08,0.46,-7.5,1.6,1929.54,3484.55,3331.04,5999.99,5015.97,13096.36,0.006851633
8/28/2020,1.1903,92.371,1964.83,0.127,0.2689,0.7211,1.501,-0.41,0.062,1,105.32,0.09,0.46,-7.5,1.6,1964.83,3508.01,3315.54,5963.57,5002.94,13033.2,0.00277241
8/31/2020,1.1936,92.144,1967.8,0.1309,0.2673,0.7048,1.4747,-0.398,0.06,1.3,104.88,0.09,0.46,-7.5,1.6,1967.8,3500.31,3272.51,5963.57,4947.22,12945.38,-0.002010724
9/1/2020,1.1912,92.338,1970.18,0.1309,0.2532,0.6689,1.42,-0.421,0.039,1.3,104.88,0.09,0.46,-7.5,1.6,1970.18,3526.65,3277.58,5862.05,4938.1,12974.25,-0.004785091
9/2/2020,1.1855,92.847,1942.92,0.1329,0.2516,0.6477,1.3788,-0.475,-0.023,1.3,104.88,0.09,0.46,-7.5,1.6,1942.92,3580.84,3337.77,5940.95,5031.74,13243.43,-0.000253058
9/3/2020,1.1852,92.739,1930.91,0.127,0.2484,0.6347,1.3616,-0.49,-0.054,1.3,104.88,0.09,0.46,-7.5,1.6,1930.91,3455.06,3304.22,5850.86,5009.52,13057.77,-0.001181235
9/4/2020,1.1838,92.719,1933.94,0.1428,0.2991,0.718,1.4714,-0.474,-0.031,1.3,104.88,0.09,0.46,-7.5,1.6,1933.94,3426.96,3260.59,5799.08,4965.07,12842.66,-0.001773948
9/7/2020,1.1817,92.719,1933.64,0.1428,0.2991,0.718,1.4714,-0.463,-0.01,1.3,104.88,0.09,0.46,-7.5,1.6,1933.64,3426.96,3314.07,5937.4,5053.72,13100.28,-0.00330033
9/8/2020,1.1778,93.445,1932.03,0.1408,0.2674,0.6788,1.4213,-0.496,-0.047,1.3,104.88,0.09,0.46,-7.5,1.6,1932.03,3331.84,3267.37,5930.3,4973.52,12968.33,0.002122601
9/9/2020,1.1803,93.255,1946.84,0.1468,0.2817,0.7001,1.457,-0.464,-0.013,1.3,104.88,0.09,0.46,-7.5,1.6,1946.84,3398.96,3324.83,6012.84,5042.98,13237.21,0.001016691
9/10/2020,1.1815,93.336,1946.09,0.1389,0.2674,0.6772,1.4187,-0.434,0.005,1.3,104.88,0.09,0.46,-7.5,1.6,1946.09,3339.19,3312.77,6003.32,5023.93,13208.89,0.002623783
9/11/2020,1.1846,93.333,1940.55,0.127,0.2516,0.6658,1.4116,-0.482,-0.04,1.3,104.88,0.09,0.46,-7.5,1.6,1940.55,3340.97,3315.81,6032.09,5034.14,13202.84,0.001688334
9/14/2020,1.1866,93.052,1956.86,0.137,0.2643,0.6723,1.4116,-0.482,-0.039,1.3,104.88,0.09,0.46,-7.5,1.6,1956.86,3383.54,3316.79,6026.25,5051.88,13193.66,-0.001601214
9/15/2020,1.1847,93.05,1954.15,0.139,0.2722,0.6789,1.431,-0.48,-0.036,1.3,104.88,0.09,0.46,-7.5,1.6,1954.15,3401.2,3332.26,6105.54,5067.93,13217.67,-0.002616696
9/16/2020,1.1816,93.214,1959.26,0.137,0.2818,0.6969,1.459,-0.485,-0.046,1.3,104.88,0.09,0.46,-7.5,1.6,1959.26,3385.49,3338.84,6078.48,5074.42,13255.37,0.002708192
9/17/2020,1.1848,92.97,1944.44,0.135,0.277,0.6887,1.4388,-0.492,-0.053,1.3,104.88,0.09,0.46,-7.5,1.6,1944.44,3357.01,3316.57,6049.92,5039.5,13208.12,-0.000675219
9/18/2020,1.184,92.926,1950.86,0.1391,0.2819,0.6937,1.4532,-0.487,-0.043,1.3,104.88,0.09,0.46,-7.5,1.6,1950.86,3319.47,3283.69,6007.05,4978.18,13116.25,-0.005827703
9/21/2020,1.1771,93.656,1912.51,0.1371,0.2659,0.6658,1.4148,-0.53,-0.099,1.3,104.88,0.09,0.46,-7.5,1.6,1912.51,3281.06,3160.95,5804.29,4792.04,12542.44,-0.005352137
9/22/2020,1.1708,93.988,1900.21,0.1351,0.2659,0.6708,1.4233,-0.506,-0.058,1.3,104.88,0.09,0.46,-7.5,1.6,1900.21,3315.57,3164.13,5829.46,4772.84,12594.39,-0.004099761
9/23/2020,1.166,94.389,1863.34,0.1387,0.2707,0.6724,1.4168,-0.506,-0.058,1.3,104.88,0.09,0.46,-7.5,1.6,1863.34,3236.92,3180.11,5899.26,4802.26,12642.97,0.00102916
9/24/2020,1.1672,94.354,1868.07,0.1328,0.2752,0.6659,1.4077,-0.502,-0.059,1.3,104.88,0.09,0.46,-7.5,1.6,1868.07,3246.59,3159.64,5822.78,4762.62,12606.57,-0.00351268
9/25/2020,1.1631,94.642,1861.58,0.1289,0.2673,0.6544,1.4007,-0.53,-0.1,1.3,104.88,0.09,0.46,-7.5,1.6,1861.58,3298.46,3137.06,5842.67,4729.66,12469.2,0.0030092
9/28/2020,1.1666,94.278,1881.48,0.125,0.2579,0.6528,1.4149,-0.528,-0.097,1.3,104.88,0.09,0.46,-7.5,1.6,1881.48,3351.6,3223.19,5927.93,4843.27,12870.87,0.006686096
9/29/2020,1.1744,93.891,1898.07,0.123,0.2547,0.6495,1.4149,-0.546,-0.122,1.3,104.88,0.09,0.46,-7.5,1.6,1898.07,3335.47,3214.3,5897.5,4832.07,12825.82,-0.001958447
9/30/2020,1.1721,93.886,1885.82,0.127,0.2768,0.684,1.4552,-0.523,-0.096,1.4,104.96,0.09,0.46,-1.5,1.6,1885.82,3363,3193.61,5866.1,4803.44,12760.73,0.002303558
10/1/2020,1.1748,93.711,1906.01,0.127,0.2721,0.6774,1.4552,-0.536,-0.109,1.4,104.96,0.09,0.46,-1.5,1.6,1906.01,3380.8,3194.09,5879.45,4824.04,12730.77,-0.002723868
10/2/2020,1.1716,93.844,1899.84,0.1289,0.2863,0.7005,1.4868,-0.537,-0.106,1.4,104.96,0.09,0.46,-1.5,1.6,1899.84,3348.44,3190.93,5902.12,4824.88,12689.04,0.005718675
10/5/2020,1.1783,93.513,1913.53,0.1447,0.3354,0.7817,1.5892,-0.51,-0.082,1.4,104.96,0.09,0.46,-1.5,1.6,1913.53,3408.63,3220.22,5942.94,4871.87,12828.31,-0.004158533
10/6/2020,1.1734,93.686,1878.18,0.1467,0.3117,0.7353,1.5366,-0.509,-0.083,1.4,104.96,0.09,0.46,-1.5,1.6,1878.18,3360.95,3233.3,5949.94,4895.46,12906.02,0.00247145
10/7/2020,1.1763,93.63,1887.42,0.1507,0.3419,0.7868,1.5859,-0.495,-0.064,1.4,104.96,0.09,0.46,-1.5,1.6,1887.42,3419.45,3233.43,5946.25,4882,12928.57,-0.000340049
10/8/2020,1.1759,93.605,1893.82,0.1508,0.3372,0.7852,1.5866,-0.524,-0.099,1.4,104.96,0.09,0.46,-1.5,1.6,1893.82,3446.83,3255.76,5978.03,4911.94,13042.21,0.005697763
10/9/2020,1.1826,93.057,1930.4,0.1529,0.3374,0.7737,1.5717,-0.528,-0.095,1.4,104.96,0.09,0.46,-1.5,1.6,1930.4,3477.13,3273.12,6016.65,4946.81,13051.23,-0.001099273
10/12/2020,1.1813,93.065,1922.77,0.1529,0.3374,0.7737,1.5717,-0.545,-0.119,1.4,104.96,0.09,0.46,-1.5,1.6,1922.77,3534.22,3298.12,6001.38,4979.29,13138.41,-0.005671718
10/13/2020,1.1746,93.531,1891.36,0.139,0.304,0.7272,1.5107,-0.557,-0.134,1.4,104.96,0.09,0.46,-1.5,1.6,1891.36,3511.93,3279.19,5969.71,4947.61,13018.99,0
10/14/2020,1.1746,93.382,1901.52,0.139,0.304,0.7256,1.5054,-0.582,-0.167,1.4,104.96,0.09,0.46,-1.5,1.6,1901.52,3488.67,3273.28,5935.06,4941.66,13028.06,-0.003235144
10/15/2020,1.1708,93.856,1908.71,0.139,0.3136,0.7322,1.5134,-0.612,-0.204,1.4,104.96,0.09,0.46,-1.5,1.6,1908.71,3483.34,3192.69,5832.52,4837.42,12703.75,0.000854117
10/16/2020,1.1718,93.682,1899.29,0.1431,0.3217,0.7456,1.5287,-0.622,-0.205,1.4,104.96,0.09,0.46,-1.5,1.6,1899.29,3483.81,3245.47,5919.58,4935.86,12908.99,0.004352279
10/19/2020,1.1769,93.427,1904.08,0.1451,0.3345,0.769,1.5597,-0.629,-0.216,1.4,104.96,0.09,0.46,-1.5,1.6,1904.08,3426.92,3242.51,5884.65,4942.62,12854.66,0.004503356
10/20/2020,1.1822,93.067,1906.95,0.1431,0.3345,0.7857,1.5915,-0.607,-0.197,1.4,104.96,0.09,0.46,-1.5,1.6,1906.95,3443.12,3227.87,5889.22,4929.28,12736.95,0.003298934
10/21/2020,1.1861,92.611,1924.33,0.1472,0.3554,0.8226,1.6354,-0.589,-0.177,1.4,104.96,0.09,0.46,-1.5,1.6,1924.33,3435.56,3180.7,5776.5,4853.95,12557.64,-0.003625327
10/22/2020,1.1818,92.951,1904.11,0.1533,0.3747,0.8562,1.6756,-0.568,-0.148,1.4,104.96,0.09,0.46,-1.5,1.6,1904.11,3453.49,3171.41,5785.65,4851.38,12543.06,0.003553901
10/23/2020,1.186,92.768,1902.05,0.1554,0.3765,0.8429,1.641,-0.576,-0.158,1.4,104.96,0.09,0.46,-1.5,1.6,1902.05,3465.39,3198.86,5860.28,4909.64,12645.75,-0.004215852
10/26/2020,1.181,93.045,1902.08,0.1494,0.3509,0.801,1.5909,-0.581,-0.164,1.4,104.96,0.09,0.46,-1.5,1.6,1902.08,3400.97,3105.25,5792.01,4816.12,12177.18,-0.001185436
10/27/2020,1.1796,92.94,1907.99,0.1453,0.3301,0.7676,1.553,-0.616,-0.198,1.4,104.96,0.09,0.46,-1.5,1.6,1907.99,3390.68,3070.6,5728.99,4730.66,12063.57,-0.004238725
10/28/2020,1.1746,93.405,1877.19,0.1466,0.3301,0.771,1.5537,-0.627,-0.219,1.4,104.96,0.09,0.46,-1.5,1.6,1877.19,3271.03,2963.54,5582.8,4571.12,11560.51,-0.006129746
10/29/2020,1.1674,93.955,1867.59,0.1466,0.3701,0.823,1.6019,-0.638,-0.226,1.4,104.96,0.09,0.46,-1.5,1.6,1867.59,3310.11,2960.03,5581.75,4569.67,11598.07,-0.002312832
10/30/2020,1.1647,94.038,1878.81,0.1525,0.3844,0.8737,1.6598,-0.628,-0.221,1.4,104.96,0.09,0.46,-1.5,1.6,1878.81,3269.96,2958.21,5577.27,4594.24,11556.48,-0.000515154
11/2/2020,1.1641,94.129,1895.48,0.1545,0.3749,0.8434,1.6163,-0.64,-0.232,1.2,105.15,0.09,0.46,-1.5,1.6,1895.48,3310.24,3019.54,5654.97,4691.14,11788.28,0.006356842
11/3/2020,1.1715,93.553,1909.17,0.1663,0.3956,0.8993,1.68,-0.62,-0.216,1.2,105.15,0.09,0.46,-1.5,1.6,1909.17,3369.16,3098.72,5786.77,4805.61,12088.98,0.000938967
11/4/2020,1.1726,93.407,1902.92,0.1447,0.3275,0.7629,1.541,-0.639,-0.234,1.2,105.15,0.09,0.46,-1.5,1.6,1902.92,3443.44,3161.07,5883.26,4922.85,12324.22,0.008528057
11/5/2020,1.1826,92.525,1949.66,0.1447,0.3259,0.7629,1.5236,-0.638,-0.229,1.2,105.15,0.09,0.46,-1.5,1.6,1949.66,3510.45,3215.56,5906.18,4983.99,12568.09,0.004058853
11/6/2020,1.1874,92.229,1951.35,0.1527,0.361,0.8185,1.6,-0.621,-0.204,1.2,105.15,0.09,0.46,-1.5,1.6,1951.35,3509.44,3204.05,5910.02,4960.88,12480.02,-0.005137275
11/9/2020,1.1813,92.725,1863.04,0.1706,0.428,0.9235,1.7089,-0.511,-0.075,1.2,105.15,0.09,0.46,-1.5,1.6,1863.04,3550.5,3407.91,6186.29,5336.32,13095.97,0.000169305
11/10/2020,1.1815,92.749,1877.32,0.1807,0.4538,0.9595,1.7415,-0.486,-0.048,1.2,105.15,0.09,0.46,-1.5,1.6,1877.32,3545.53,3442.62,6296.85,5418.97,13163.11,-0.003216251
11/11/2020,1.1777,93.043,1865.73,0.1807,0.4538,0.9753,1.7415,-0.508,-0.076,1.2,105.15,0.09,0.46,-1.5,1.6,1865.73,3572.66,3467.3,6382.1,5445.21,13216.18,0.002462427
11/12/2020,1.1806,92.963,1876.83,0.1768,0.3916,0.8815,1.6385,-0.537,-0.115,1.2,105.15,0.09,0.46,-1.5,1.6,1876.83,3537.01,3428.2,6338.94,5362.57,13052.95,0.002371675
11/13/2020,1.1834,92.755,1889.2,0.179,0.4062,0.8963,1.6469,-0.549,-0.132,1.2,105.15,0.09,0.46,-1.5,1.6,1889.2,3585.15,3432.07,6316.39,5380.16,13076.72,0.001521041
