,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,Today_Return,Predict_Return,SMA,EMA,RSI,MACD,ROC,Bollinger_Bands_lower,Bollinger_Bands_upper,CCI
4658,8/14/1998,1.0896,1.0896,1.0896,1.0896,-0.007500000000000062,0.0018000000000000238,1.0999399999999997,1.0952565612512823,44.863459037711245,0.003978835775295453,-0.006836204539239871,1.090569284132608,1.108310715867392,-181.08207581891827
4659,8/17/1998,1.0914,1.0914,1.0914,1.0914,0.0018000000000000238,-0.0023999999999999577,1.09938,1.0949429645271804,46.767106089140086,0.001515604048321073,0.0016519823788546475,1.0894652418537591,1.1084847581462414,-127.39121294934367
4660,8/18/1998,1.089,1.089,1.089,1.089,-0.0023999999999999577,-0.0018000000000000238,1.09851,1.093289265599977,40.10152284263958,-0.00014101765308516256,-0.0021990104452995767,1.0883278338825948,1.1090121661174048,-149.93410341886604
4661,8/19/1998,1.0872,1.0872,1.0872,1.0872,-0.0018000000000000238,0.000700000000000145,1.09676,1.0924416245156674,44.42013129102847,-0.00035013937258998595,-0.001652892561983493,1.0871180243848537,1.1096319756151465,-161.11010992971904
4662,8/20/1998,1.0879,1.0879,1.0879,1.0879,0.000700000000000145,0.0009999999999998899,1.0948699999999998,1.0922635215934844,36.1111111111116,-0.0008902048658971928,0.0006438557763062408,1.0863377917142596,1.1100122082857402,-141.04323953328375
4663,8/21/1998,1.0889,1.0889,1.0889,1.0889,0.0009999999999998899,0.0009000000000001229,1.0933199999999998,1.0914010031600176,33.392698130008895,-0.001352908939190156,0.0009192021325488462,1.0851492015121567,1.110040798487843,-109.93804526488603
4664,8/24/1998,1.0898,1.0898,1.0898,1.0898,0.0009000000000001229,-0.0019000000000000128,1.09229,1.092582971270164,27.631578947368794,-0.0026731292787045557,0.0008265221783452318,1.0842770406810536,1.110062959318946,-86.66000352753974
4665,8/25/1998,1.0879,1.0879,1.0879,1.0879,-0.0019000000000000128,-0.0049000000000001265,1.09118,1.0930081716928999,22.00000000000064,-0.00271070803881579,-0.0017434391631492132,1.083197146944064,1.1096628530559365,-95.0841600713435
4666,8/26/1998,1.083,1.083,1.083,1.083,-0.0049000000000001265,-0.0004999999999999449,1.08918,1.0926698140476012,22.916666666667226,-0.0030822294871677425,-0.004504090449489959,1.0813903000032141,1.1093896999967856,-129.31169441110342
4667,8/27/1998,1.0825,1.0825,1.0825,1.0825,-0.0004999999999999449,0.019600000000000062,1.08772,1.0928392544083458,32.35294117647136,-0.0027685969082400508,-0.0004616805170821283,1.0797487688616862,1.1089912311383139,-118.87831747621479
4668,8/28/1998,1.1021,1.1021,1.1021,1.1021,0.019600000000000062,0.016199999999999992,1.08897,1.0922688564912908,70.70063694267525,-0.0035214981779185806,0.018106235565819917,1.0796756258589884,1.1092343741410116,75.59950556242394
4669,9/1/1998,1.1183,1.1183,1.1183,1.1183,0.016199999999999992,-0.000700000000000145,1.0916599999999999,1.0927214290505893,77.14716223003505,-0.0017720469532926941,0.014699210597949361,1.077455825510143,1.1135841744898571,194.534585824082
4670,9/2/1998,1.1176,1.1176,1.1176,1.1176,-0.000700000000000145,0.016800000000000148,1.0945199999999997,1.0936970592838997,79.33884297520623,-0.00010566867597083807,-0.0006259501028347893,1.0760477310077772,1.1169822689922226,159.7046014012498
4671,9/3/1998,1.1344,1.1344,1.1344,1.1344,0.016800000000000148,-0.006199999999999983,1.0992399999999998,1.0957532702833959,84.49612403100743,0.002348107343701944,0.015032211882605716,1.0718515009991014,1.1241484990008987,233.8580147767421
4672,9/4/1998,1.1282,1.1282,1.1282,1.1282,-0.006199999999999983,0.005599999999999827,1.10327,1.0958756479417864,82.48535306814665,0.004053635238225217,-0.005465444287729181,1.0699824700257996,1.1281575299742004,167.98339196124823
4673,9/7/1998,1.1338,1.1338,1.1338,1.1338,0.005599999999999827,-0.0014999999999998348,1.10776,1.0970922790543103,83.66877515813667,0.006344254391292603,0.004963658925722236,1.0677834189818292,1.133296581018171,165.86046975514773
4674,9/8/1998,1.1323,1.1323,1.1323,1.1323,-0.0014999999999998348,0.0027999999999999137,1.1120100000000002,1.09917652978124,84.05545927209702,0.008168021084822508,-0.0013229846533778752,1.066592637893117,1.137707362106883,131.70252266026048
4675,9/9/1998,1.1351,1.1351,1.1351,1.1351,0.0027999999999999137,0.021400000000000086,1.11673,1.0994758399614146,84.57538994800706,0.009240078358483172,0.002472842886160835,1.0656607458618137,1.1422492541381863,120.65976425921781
4676,9/10/1998,1.1565,1.1565,1.1565,1.1565,0.021400000000000086,0.0032999999999998586,1.12408,1.1014279532326021,83.06451612903233,0.01044729975301495,0.018852964496520207,1.062022372849478,1.1512376271505225,163.59401653326245
4677,9/11/1998,1.1598,1.1598,1.1598,1.1598,0.0032999999999998586,-0.010499999999999954,1.1318100000000002,1.1039876514857891,79.73462002412548,0.011631123994638726,0.0028534370946821084,1.0597872739612937,1.1597427260387065,146.18469202170724
4678,9/14/1998,1.1493,1.1493,1.1493,1.1493,-0.010499999999999954,0.010399999999999965,1.13653,1.1065628715503522,67.86807208432508,0.012697013167529247,-0.009053285049146365,1.060851926818041,1.1646480731819593,102.43834080717448
4679,9/15/1998,1.1597,1.1597,1.1597,1.1597,0.010399999999999965,-0.0030999999999998806,1.14067,1.1083490222912105,62.35780765253383,0.017226482787428,0.009048986339510977,1.0614250959080125,1.1709049040919877,117.3837722698193
4680,9/16/1998,1.1566,1.1566,1.1566,1.1566,-0.0030999999999998806,0.00749999999999984,1.1445700000000003,1.1097541404115574,62.032085561497524,0.019725971129424202,-0.0026731051133912914,1.0635970786802584,1.1754929213197416,98.68832811771773
4681,9/17/1998,1.1641,1.1641,1.1641,1.1641,0.00749999999999984,-0.007399999999999851,1.1475400000000002,1.111032965694637,62.807881773399295,0.019276195414618114,0.006484523603665779,1.0663038931087434,1.1804761068912568,107.4525226663847
4682,9/18/1998,1.1567,1.1567,1.1567,1.1567,-0.007399999999999851,0.006399999999999961,1.15039,1.1136491548439071,61.74770486229206,0.021719515873685147,-0.006356842195687528,1.0704252803393193,1.1832347196606812,81.40960998609985
4683,9/21/1998,1.1631,1.1631,1.1631,1.1631,0.006399999999999961,-0.0020999999999999908,1.1533200000000001,1.1167790365453611,55.223880597015125,0.021305230197051772,0.005532981758450731,1.0748461798760405,1.1862338201239602,92.37403540626364
4684,9/22/1998,1.161,1.161,1.161,1.161,-0.0020999999999999908,-0.0013000000000000789,1.15619,1.1188920297068918,62.92134831460693,0.020996640620106533,-0.0018055197317513462,1.080204545646224,1.1879954543537767,81.048508586923
4685,9/23/1998,1.1597,1.1597,1.1597,1.1597,-0.0013000000000000789,0.006099999999999994,1.1586499999999997,1.120099974616471,58.57385398981315,0.020041748384313163,-0.001119724375538397,1.087119736010181,1.1882602639898192,69.98410174880723
4686,9/24/1998,1.1658,1.1658,1.1658,1.1658,0.006099999999999994,0.0048000000000001375,1.15958,1.1228527567234896,60.89743589743595,0.02008490176152722,0.00525998102957661,1.0965682236318548,1.1870917763681454,83.12670146173939
4687,9/25/1998,1.1706,1.1706,1.1706,1.1706,0.0048000000000001375,-0.006300000000000194,1.16066,1.1250769755302357,66.95197337137448,0.022505665784833484,0.004117344312918286,1.1083860224708781,1.1840839775291225,96.6021727063669
4688,9/28/1998,1.1643,1.1643,1.1643,1.1643,-0.006300000000000194,0.0017000000000000348,1.16216,1.127372808816454,60.546874999999936,0.021363445596026542,-0.005381855458739274,1.1166410873900388,1.1820489126099618,68.36883971838564
4689,9/29/1998,1.166,1.166,1.166,1.166,0.0017000000000000348,0.0046000000000001595,1.16279,1.1281299251636991,55.35248041775437,0.018527382193433528,0.0014601047839904106,1.1215718767162148,1.1818881232837855,72.35757929163522
4690,9/30/1998,1.1706,1.1706,1.1706,1.1706,0.0046000000000001595,0.014899999999999913,1.16419,1.129524819914579,52.47359644246817,0.01953166881025825,0.003945111492281441,1.1275534012591981,1.1812065987408022,95.48478248072067
4691,10/1/1998,1.1855,1.1855,1.1855,1.1855,0.014899999999999913,0.009800000000000031,1.1663299999999999,1.1315575659879953,66.49395509499087,0.020014872285538665,0.01272851529130353,1.1285201253741992,1.1853498746258013,177.89749019119353
4692,10/2/1998,1.1953,1.1953,1.1953,1.1953,0.009800000000000031,0.0013000000000000789,1.1701899999999998,1.135220842316391,68.3523654159865,0.02185112811266987,0.00826655419654157,1.1304300669793117,1.1901499330206884,225.57989690721655
4693,10/5/1998,1.1966,1.1966,1.1966,1.1966,0.0013000000000000789,-0.0030000000000001137,1.1735399999999998,1.1373302098899545,61.89111747850937,0.018505017547574054,0.001087593072868802,1.1321967420847585,1.1946632579152419,204.75940615451032
4694,10/6/1998,1.1936,1.1936,1.1936,1.1936,-0.0030000000000001137,0.018799999999999928,1.1768,1.140132184761544,57.02970297029641,0.017270346728439856,-0.0025071034598028695,1.13606196038842,1.1969280396115802,159.49277707493493
4695,10/7/1998,1.2124,1.2124,1.2124,1.2124,0.018799999999999928,0.0037000000000000366,1.18207,1.1431150458406552,63.1995477670994,0.0184727065258099,0.015750670241286804,1.1373336226630892,1.2033863773369105,212.0875794571696
4696,10/8/1998,1.2161,1.2161,1.2161,1.2161,0.0037000000000000366,-0.01859999999999995,1.1870999999999998,1.1458554316347473,62.73611906124716,0.017234708698019796,0.003051798086440149,1.1354555757599512,1.211224424240049,178.69530694972562
4697,10/9/1998,1.1975,1.1975,1.1975,1.1975,-0.01859999999999995,-0.011700000000000044,1.1897900000000001,1.1475424608505977,42.02453987730062,0.018328659928723123,-0.01529479483595095,1.1364810778960106,1.2139689221039893,87.1010313309548
4698,10/12/1998,1.1858,1.1858,1.1858,1.1858,-0.011700000000000044,0.009200000000000097,1.19194,1.148582739257592,44.36090225563909,0.016462866170986246,-0.009770354906054317,1.1399593812399953,1.2141406187600046,35.04205046055283
4699,10/13/1998,1.195,1.195,1.195,1.195,0.009200000000000097,-0.005400000000000071,1.19484,1.1504977334255722,46.419951729686204,0.014943447095310258,0.007758475290942905,1.1418354232041525,1.2157945767958478,64.02357618251713
4700,10/14/1998,1.1896,1.1896,1.1896,1.1896,-0.005400000000000071,0.014899999999999913,1.19674,1.1529782499740204,46.94269262407457,0.013616583952357875,-0.004518828451882905,1.1446716891724167,1.2162583108275835,37.40403316613734
4701,10/15/1998,1.2045,1.2045,1.2045,1.2045,0.014899999999999913,0.000500000000000167,1.19864,1.1552828390583063,49.753310828356184,0.011445069609185232,0.01252521856086072,1.1460595542237297,1.2189104457762703,89.14850322436916
4702,10/16/1998,1.205,1.205,1.205,1.205,0.000500000000000167,-0.0040999999999999925,1.19961,1.1569078135883086,49.332285938727374,0.013088613024669016,0.0004151100041512387,1.14923634903715,1.2205636509628501,84.72075869336152
4703,10/19/1998,1.2009,1.2009,1.2009,1.2009,-0.0040999999999999925,-0.00890000000000013,1.20004,1.1580512108522556,48.631905007743974,0.0151588780711156,-0.00340248962655601,1.1519509472000171,1.221629052799983,61.93622017865398
4704,10/20/1998,1.192,1.192,1.192,1.192,-0.00890000000000013,-0.0041999999999999815,1.19988,1.1592337068078977,42.07552780255733,0.012243617719892796,-0.007411108335415213,1.155529123754462,1.2211508762455379,17.619024695518178
4705,10/21/1998,1.1878,1.1878,1.1878,1.1878,-0.0041999999999999815,0.006099999999999994,1.19742,1.1608951503596552,48.188050930460435,0.010527640978531538,-0.003523489932885891,1.1596673355294995,1.2198226644705001,-10.648344579334871
4706,10/22/1998,1.1939,1.1939,1.1939,1.1939,0.006099999999999994,0.0029000000000001247,1.1951999999999998,1.1613911929678207,52.80357757137941,0.01108788343032896,0.005135544704495702,1.1631223350954811,1.2191776649045187,16.809290953545386
4707,10/23/1998,1.1968,1.1968,1.1968,1.1968,0.0029000000000001247,-0.007300000000000084,1.19513,1.161765029710917,54.324979789814094,0.011643813945142911,0.0024290141552894924,1.1659909690392714,1.2189290309607284,29.479690259477046
4708,10/26/1998,1.1895,1.1895,1.1895,1.1895,-0.007300000000000084,-0.009800000000000031,1.1955,1.1630962141465666,50.49668874172184,0.006685421583774831,-0.006099598930481354,1.1705377999318443,1.2169022000681555,-33.83579217446982
4709,10/27/1998,1.1797,1.1797,1.1797,1.1797,-0.009800000000000031,0.0006999999999999229,1.19397,1.1634226249476174,47.06790123456795,0.003702666100381391,-0.008238755779739412,1.1738825756792721,1.2149274243207278,-128.79351872126065
4710,10/28/1998,1.1804,1.1804,1.1804,1.1804,0.0006999999999999229,0.0046000000000001595,1.1930500000000002,1.1638448658194767,27.09883103081856,0.004013555005044411,0.0005933711960667313,1.1762911858749339,1.2134988141250658,-135.68921132693535
4711,10/29/1998,1.185,1.185,1.185,1.185,0.0046000000000001595,-0.0038000000000000256,1.1911,1.1647691883575797,34.25970292285595,0.0017299595078512642,0.0038969840731956622,1.176214480709452,1.2135255192905474,-92.07089552238403
4712,10/30/1998,1.1812,1.1812,1.1812,1.1812,-0.0038000000000000256,0.0038000000000000256,1.1887200000000002,1.1655488331021622,34.457831325301356,0.0023475304281843634,-0.003206751054852342,1.174584982124625,1.2137450178753748,-111.69743048525594
4713,11/2/1998,1.185,1.185,1.185,1.185,0.0038000000000000256,-0.005600000000000049,1.1871300000000002,1.1664333932318809,36.58413340070761,0.0027175502519936057,0.0032170673890958563,1.1736439594052868,1.213526040594713,-71.6162669447327
4714,11/3/1998,1.1794,1.1794,1.1794,1.1794,-0.005600000000000049,-0.007600000000000051,1.18587,1.1666848191539865,35.334309419229015,0.000964520900245347,-0.004725738396624514,1.1719974642258717,1.2137525357741281,-104.1042974408491
4715,11/4/1998,1.1718,1.1718,1.1718,1.1718,-0.007600000000000051,0.007900000000000018,1.18427,1.1662224484503911,30.549898167006376,-0.00214114773006413,-0.0064439545531626684,1.1700610181870748,1.211628981812925,-150.86044715527632
4716,11/5/1998,1.1797,1.1797,1.1797,1.1797,0.007900000000000018,-0.0027999999999999137,1.18285,1.1666833302887205,38.39205058717255,-0.004863704978229411,0.006741764806280951,1.17124851272045,1.20680148727955,-83.42652650413788
4717,11/6/1998,1.1769,1.1769,1.1769,1.1769,-0.0027999999999999137,-0.01760000000000006,1.18086,1.169735848126449,41.789577187807396,-0.005439513759758485,-0.0023734847842671134,1.1699174476214285,1.2060725523785718,-98.21408812269054
4718,11/9/1998,1.1593,1.1593,1.1593,1.1593,-0.01760000000000006,0.0022999999999999687,1.17784,1.1715184460579513,36.23188405797113,-0.00665746985855975,-0.014954541592318854,1.1646815393899437,1.2086584606100566,-206.48811769143796
4719,11/10/1998,1.1616,1.1616,1.1616,1.1616,0.0022999999999999687,0.0040000000000000036,1.1760300000000001,1.1710347779560282,38.3347073371807,-0.008143117358230478,0.0019839558354178975,1.1608305978559668,1.2091694021440333,-164.09537166900466
4720,11/11/1998,1.1656,1.1656,1.1656,1.1656,0.0040000000000000036,-0.010099999999999998,1.1745499999999998,1.173094675800357,37.562604340567574,-0.012189807245561068,0.003443526170798901,1.1583158873020856,1.2092841126979144,-118.41249186727369
4721,11/12/1998,1.1555,1.1555,1.1555,1.1555,-0.010099999999999998,0.0022999999999999687,1.1716,1.171565833536207,33.98791540785497,-0.013059930322788516,-0.00866506520247083,1.154894187784156,1.2078058122158442,-165.9977524482265
4722,11/13/1998,1.1578,1.1578,1.1578,1.1578,0.0022999999999999687,0.015800000000000036,1.16926,1.1717836723908184,32.06373882627274,-0.009938961104762667,0.001990480311553413,1.1529767802838635,1.2050032197161369,-135.1877252862954
4723,11/16/1998,1.1736,1.1736,1.1736,1.1736,0.015800000000000036,-0.0018000000000000238,1.16812,1.1716519521395456,40.41288708163902,-0.0077517442616437116,0.013646571083088649,1.1535618435154489,1.2016881564845514,-27.113506231055418
4724,11/17/1998,1.1718,1.1718,1.1718,1.1718,-0.0018000000000000238,0.0009000000000001229,1.16736,1.1720365956699323,44.444444444444436,-0.007689857470125183,-0.001533742331288364,1.1533682131252512,1.1998617868747492,-33.44214474232703
4725,11/18/1998,1.1727,1.1727,1.1727,1.1727,0.0009000000000001229,-0.008299999999999974,1.16745,1.1749580141915346,38.52303007232595,-0.00692769228715906,0.0007680491551460343,1.15314045775109,1.1985795422489098,-22.626378347413873
4726,11/19/1998,1.1644,1.1644,1.1644,1.1644,-0.008299999999999974,-0.006300000000000194,1.16592,1.1749904617462432,34.87250172294975,-0.009871282695064654,-0.007077683977146733,1.1527366028306942,1.1960333971693058,-74.1139357951375
4727,11/20/1998,1.1581,1.1581,1.1581,1.1581,-0.006300000000000194,-0.010399999999999965,1.16404,1.1729074492026064,43.303380402224995,-0.008918472066464345,-0.005410511851597555,1.1522948517742984,1.1926051482257016,-110.96075778078529
4728,11/23/1998,1.1477,1.1477,1.1477,1.1477,-0.010399999999999965,-9.999999999998899e-05,1.16288,1.1733260333586637,43.79284082254383,-0.009650976755688712,-0.008980226232622368,1.149073158994346,1.1916468410056542,-162.53048343135944
4729,11/24/1998,1.1476,1.1476,1.1476,1.1476,-9.999999999998899e-05,-9.999999999998899e-05,1.16148,1.1718977418164525,50.666666666666735,-0.011410232776949636,-8.713078330573233e-05,1.145755393481627,1.1917546065183735,-139.2761327912851
4730,11/25/1998,1.1475,1.1475,1.1475,1.1475,-9.999999999998899e-05,0.0005999999999999339,1.1596700000000002,1.171955711552404,58.46153846153851,-0.010611777366050346,-8.71383757406666e-05,1.1429979366291478,1.1912220633708528,-123.25581395349032
4731,11/26/1998,1.1481,1.1481,1.1481,1.1481,0.0005999999999999339,-0.0030999999999998806,1.1589300000000002,1.1700189794464753,56.16883116883118,-0.010870675688185782,0.0005228758169934065,1.141264143765274,1.1892658562347265,-108.86316790867473
4732,11/27/1998,1.145,1.145,1.145,1.145,-0.0030999999999998806,0.011500000000000066,1.1576499999999998,1.1699037578134504,14.851485148515323,-0.012750626718186275,-0.002700113230554726,1.1390770201821399,1.1878329798178604,-115.61472200469889
4733,11/30/1998,1.1565,1.1565,1.1565,1.1565,0.011500000000000066,0.008999999999999897,1.1559399999999997,1.1690939919531855,47.88213627992658,-0.010272507794566232,0.0100436681222708,1.1396023295904367,1.1844576704095635,-37.73584905660389
4734,12/1/1998,1.1655,1.1655,1.1655,1.1655,0.008999999999999897,0.0038000000000000256,1.1553099999999998,1.168777162145306,59.858156028368676,-0.0051645985642208014,0.007782101167315086,1.1402842731716931,1.182385726828307,30.743679645690843
4735,12/2/1998,1.1693,1.1693,1.1693,1.1693,0.0038000000000000256,-0.001100000000000101,1.15497,1.1696229906494517,60.88019559902191,-0.004229656955601735,0.0032604032604032825,1.1403807993432298,1.1820392006567704,60.55389221556821
4736,12/3/1998,1.1682,1.1682,1.1682,1.1682,-0.001100000000000101,-0.0004999999999999449,1.1553499999999999,1.1702166232064637,67.77354382144806,-0.0037327985604469482,-0.0009407337723425134,1.1412977535569306,1.1799722464430695,60.53210642128272
4737,12/4/1998,1.1677,1.1677,1.1677,1.1677,-0.0004999999999999449,-0.0010999999999998789,1.15631,1.169265547203469,86.39833448993774,-0.0035311846146883763,-0.00042800890258512666,1.142004818382856,1.178345181617144,63.73067965276302
4738,12/7/1998,1.1666,1.1666,1.1666,1.1666,-0.0010999999999998789,0.0038000000000000256,1.1582,1.1693910245635497,84.06482106684714,-0.004182630285027411,-0.0009420227798234811,1.1421626879005657,1.1789173120994336,49.798668748462184
4739,12/8/1998,1.1704,1.1704,1.1704,1.1704,0.0038000000000000256,0.0021999999999999797,1.1604800000000002,1.1700529685016212,79.83310152990316,-0.0037655319965459455,0.003257328990228035,1.1421075226851374,1.1798524773148624,73.80709864452065
4740,12/9/1998,1.1726,1.1726,1.1726,1.1726,0.0021999999999999797,0.006099999999999994,1.16299,1.1721688100204597,80.69241011984073,-0.0015497366923520328,0.0018796992481202833,1.1418770721997946,1.1807829278002053,85.14978655887631
4741,12/10/1998,1.1787,1.1787,1.1787,1.1787,0.006099999999999994,0.0039000000000000146,1.1660499999999998,1.1737508671794772,87.08133971291898,-0.001247987337323453,0.0052021149582125135,1.1418361964761934,1.1831438035238062,117.86519304879049
4742,12/11/1998,1.1826,1.1826,1.1826,1.1826,0.0039000000000000146,0.0012999999999998568,1.16981,1.174273780942939,84.21052631578982,0.0006893933565832455,0.003308729956732005,1.1414384679754843,1.1860215320245155,131.4845138138875
4743,12/14/1998,1.1839,1.1839,1.1839,1.1839,0.0012999999999998568,-0.005099999999999882,1.17255,1.1742453821595578,79.62264150943433,0.003869927449808186,0.0010992727887703846,1.140628609505261,1.187861390494739,131.98139972133092
4744,12/15/1998,1.1788,1.1788,1.1788,1.1788,-0.005099999999999882,-0.00550000000000006,1.17388,1.1769676193954686,63.95563770794865,0.005522226860463331,-0.00430779626657647,1.1403422084081027,1.1888477915918974,92.9099352475636
4745,12/16/1998,1.1733,1.1733,1.1733,1.1733,-0.00550000000000006,0.0015000000000000568,1.17428,1.1773243981867982,53.1490015360986,0.005815383986101708,-0.004665761791652579,1.1403307311285154,1.1889192688714851,56.60685154975392
4746,12/17/1998,1.1748,1.1748,1.1748,1.1748,0.0015000000000000568,0.00039999999999995595,1.1749399999999999,1.1747088372458896,44.54976303317564,0.007310920910069685,0.0012784454103810252,1.1404503467325418,1.1898396532674589,60.963866832940106
4747,12/18/1998,1.1752,1.1752,1.1752,1.1752,0.00039999999999995595,-0.006399999999999961,1.17569,1.1731450980076257,34.10301953818826,0.006342662841087421,0.00034048348655086474,1.1411565702850832,1.1908434297149166,58.88000000000032
4748,12/21/1998,1.1688,1.1688,1.1688,1.1688,-0.006399999999999961,-0.001100000000000101,1.17591,1.1742194545551212,31.174089068825836,0.0031980176561854368,-0.005445881552076209,1.143659831695412,1.1904501683045883,12.555989278839316
4749,12/22/1998,1.1677,1.1677,1.1677,1.1677,-0.001100000000000101,0.000700000000000145,1.17564,1.1732331740447275,36.84577808792721,0.002575163418667925,-0.0009411362080767461,1.1464341451036035,1.1896858548963967,-3.0020013342239635
4750,12/23/1998,1.1684,1.1684,1.1684,1.1684,0.000700000000000145,-0.0018000000000000238,1.17522,1.1750595957383458,25.63681183237476,0.002435152706361743,0.0005994690417060418,1.1496424744701517,1.1885675255298485,-6.849647801796972
4751,12/24/1998,1.1666,1.1666,1.1666,1.1666,-0.0018000000000000238,0.0029999999999998916,1.1740100000000002,1.1747954964808505,19.677093844601444,0.0032016384926039088,-0.0015405682985279215,1.153048233307456,1.1870117666925442,-38.049808641633255
4752,12/29/1998,1.1696,1.1696,1.1696,1.1696,0.0029999999999998916,0.00039999999999995595,1.1727100000000004,1.174037024841909,26.0223048327139,0.004454542457715149,0.00257157551860097,1.1587274184622642,1.1837925815377361,-22.18361619671526
4753,12/30/1998,1.17,1.17,1.17,1.17,0.00039999999999995595,0.0036000000000000476,1.17132,1.1726745473514253,24.48979591836718,0.00586718734499736,0.00034199726402185014,1.1613525097448663,1.1825174902551336,-28.9974524202011
4754,12/31/1998,1.1736,1.1736,1.1736,1.1736,0.0036000000000000476,0.006399999999999961,1.1708,1.1721425830142478,34.04255319148929,0.005706697856790788,0.0030769230769231177,1.1621613163915954,1.182518683608404,19.76160602258887
4755,1/1/1999,1.1736,1.1804,1.1662,1.18,0.006399999999999961,0.0037000000000000366,1.17147,1.173276042072553,43.806646525679454,0.005179389380312482,0.005453306066802967,1.162275589639041,1.1834744103609587,45.059484252635855
4756,1/4/1999,1.175,1.19,1.174,1.1837,0.0037000000000000366,-0.007500000000000062,1.1723599999999998,1.1740771923873092,48.90109890109873,0.004805054513212559,0.0031355932203390143,1.1622917430914779,1.1850082569085227,134.93751986892076
4757,1/5/1999,1.1812,1.1835,1.1742,1.1762,-0.007500000000000062,-0.013399999999999856,1.1724599999999998,1.1731727556578329,46.1139896373053,0.005234561631288104,-0.006336064881304437,1.163006689379133,1.1851433106208673,60.248370834868815
4758,1/6/1999,1.1759,1.1784,1.1561,1.1628,-0.013399999999999856,0.008499999999999952,1.1718600000000001,1.1714400488643728,28.164556962025415,0.0023997953369274683,-0.011392620302669493,1.1621968393234865,1.1855731606765136,-118.1635266142321
4759,1/7/1999,1.1633,1.1736,1.1613,1.1713,0.008499999999999952,-0.012799999999999923,1.17222,1.1715292661850292,36.05633802816893,1.632034109211311e-05,0.007309941520467795,1.1622890206597554,1.1855709793402445,-72.34119129026257
4760,1/8/1999,1.171,1.172,1.1533,1.1585,-0.012799999999999923,-0.009100000000000108,1.17123,1.1716406908438268,27.52688172043007,-0.0017064077340072092,-0.010928028686075234,1.1597792757725736,1.1866707242274264,-153.10544053923562
4761,1/11/1999,1.1575,1.161,1.1487,1.1494,-0.009100000000000108,0.006699999999999928,1.16951,1.1702543699672525,29.69776609724046,-0.002947658085278082,-0.007854984894259912,1.1550347615861536,1.1884852384138462,-212.37693389591914
4762,1/12/1999,1.1504,1.158,1.1445,1.1561,0.006699999999999928,0.010800000000000143,1.16816,1.170213433557118,35.07281553398056,-0.0037401080390950803,0.005829128240821236,1.153164878402281,1.1877051215977188,-188.951376368968
4763,1/13/1999,1.1563,1.179,1.1555,1.1669,0.010800000000000143,0.0021999999999999797,1.16785,1.1693258195223764,40.29017857142861,-0.0027366561026971326,0.00934175244356037,1.1534107890455207,1.1857592109544794,-29.376498800957513
4764,1/14/1999,1.1674,1.173,1.1615,1.1691,0.0021999999999999797,-0.013600000000000056,1.1674000000000002,1.1682886900110017,37.35362997658085,-0.0027037032759364976,0.0018853372182706142,1.153488209583779,1.1847117904162205,-15.203690468451505
4765,1/15/1999,1.169,1.175,1.1553,1.1555,-0.013600000000000056,0.005800000000000027,1.16495,1.168856036356492,38.46153846153846,-0.003159637043111063,-0.011632879993157177,1.1516563417940324,1.1847636582059675,-83.4877036090707
4766,1/18/1999,1.1559,1.1621,1.1559,1.1613,0.005800000000000027,-0.0018000000000000238,1.1627100000000001,1.1681808834733194,35.74244415243106,-0.0031781090546409985,0.005019472090004351,1.1510103184599523,1.1840596815400481,-99.15809167446344
4767,1/19/1999,1.1606,1.1643,1.1565,1.1595,-0.0018000000000000238,-0.0029999999999998916,1.16104,1.1654591909268384,42.17054263565886,-0.0034292402469717764,-0.0015499870834409918,1.1502647945114415,1.1832352054885584,-84.047852359953
4768,1/20/1999,1.1592,1.1612,1.154,1.1565,-0.0029999999999998916,0.0036999999999998145,1.16041,1.1654190382431269,44.16349151368209,-0.005027633410726651,-0.0025873221216040462,1.1490932541974128,1.1831767458025875,-103.0985915492958
4769,1/21/1999,1.1568,1.162,1.1545,1.1602,0.0036999999999998145,-0.0013999999999998458,1.1593,1.1657555668366397,45.930003932363185,-0.005958845335022778,0.003199308257673856,1.1485433336560182,1.182976666343982,-74.9011892734971
4770,1/22/1999,1.1598,1.1627,1.1559,1.1588,-0.0013999999999998458,-0.005300000000000082,1.15933,1.1641162776909386,54.12418906394824,-0.003755653083099997,-0.0012066885019822841,1.1478505307022848,1.1827094692977154,-64.9408233568684
4771,1/25/1999,1.1579,1.1613,1.1525,1.1535,-0.005300000000000082,0.0025999999999999357,1.1597399999999998,1.1640111412125567,52.84170972287464,-0.006025964033141706,-0.004573696927856474,1.146473540003625,1.182776459996375,-88.04095672346153
4772,1/26/1999,1.1555,1.1596,1.1551,1.1561,0.0025999999999999357,-0.011599999999999833,1.15974,1.165838627582338,41.593949970913,-0.007040401518727535,0.002254009536194136,1.1455859590503616,1.1823140409496384,-69.71996941968254
4773,1/27/1999,1.1562,1.1565,1.1409,1.1445,-0.011599999999999833,-0.0025000000000001688,1.1575000000000002,1.164758280115581,39.737274220032575,-0.005731683777329799,-0.010033734106046046,1.1426981258701467,1.182651874129853,-143.21812110820323
4774,1/28/1999,1.1445,1.1471,1.1379,1.142,-0.0025000000000001688,-0.005799999999999805,1.1547899999999998,1.1639875678134006,48.594377510039855,-0.004804738702766542,-0.0021843599825252676,1.1398650706548514,1.1823249293451485,-171.97584842806634
